ID;FLG_DEF_6M;Macro Area;Settore
41497;0;Nord;Imprese private
41498;0;Nord;Imprese private
41499;0;Sud & Isole;Imprese private
41500;0;Sud & Isole;Imprese private
41501;0;Centro ;Artigianato e piccole imprese
41502;1;Sud & Isole;Imprese private
41503;0;Sud & Isole;Imprese private
41504;0;Nord;Imprese private
41505;0;Nord;Imprese private
41506;0;Nord;Imprese private
41507;0;Centro ;Imprese private
41508;0;Centro ;Imprese private
41509;0;Nord;Imprese private
41510;1;Centro ;Imprese private
41511;0;Centro ;Imprese private
41512;0;Nord;Imprese private
41513;0;Nord;Imprese private
41514;0;Centro ;Artigianato e piccole imprese
41515;1;Centro ;Imprese private
41516;0;Nord;Imprese private
41517;0;Centro ;Artigianato e piccole imprese
41518;0;Centro ;Artigianato e piccole imprese
41519;0;Nord;Imprese private
41520;1;Sud & Isole;Imprese private
41521;0;Centro ;Imprese private
41522;0;Centro ;Artigianato e piccole imprese
41523;0;Sud & Isole;Imprese private
41524;0;Centro ;Imprese private
41525;0;Sud & Isole;Imprese private
41526;0;Sud & Isole;Imprese private
41527;0;Centro ;Imprese private
41528;0;Nord;Imprese private
41529;0;Nord;Imprese private
41530;0;Nord;Imprese private
41531;0;Nord;Artigianato e piccole imprese
41532;0;Sud & Isole;Imprese private
41533;0;Nord;Imprese private
41534;0;Nord;Imprese private
41535;0;Nord;Imprese private
41536;0;Nord;Imprese private
41537;0;Nord;Imprese private
41538;0;Centro ;Imprese private
41539;0;Sud & Isole;Imprese private
41540;0;Centro ;Imprese private
41541;1;Centro ;Imprese private
41542;0;Nord;Imprese private
41543;0;Centro ;Artigianato e piccole imprese
41544;0;Sud & Isole;Artigianato e piccole imprese
41545;0;Nord;Imprese private
41546;0;Centro ;Artigianato e piccole imprese
41547;0;Nord;Imprese private
41548;0;Centro ;Imprese private
41549;0;Centro ;Imprese private
41550;1;Nord;Imprese private
41551;1;Nord;Artigianato e piccole imprese
41552;0;Centro ;Imprese private
41553;0;Nord;Imprese private
41554;0;Centro ;Imprese private
41555;0;Sud & Isole;Imprese private
41556;0;Sud & Isole;Artigianato e piccole imprese
41557;0;Sud & Isole;Imprese private
41558;0;Sud & Isole;Imprese private
41559;0;Nord;Imprese private
41560;0;Centro ;Artigianato e piccole imprese
41561;0;Nord;Imprese private
41562;0;Centro ;Artigianato e piccole imprese
41563;1;Sud & Isole;Artigianato e piccole imprese
41564;0;Nord;Imprese private
41565;0;Nord;Imprese private
41566;0;Nord;Imprese private
41567;0;Centro ;Imprese private
41568;0;Nord;Artigianato e piccole imprese
41569;0;Nord;Artigianato e piccole imprese
41570;1;Sud & Isole;Imprese private
41571;0;Sud & Isole;Imprese private
41572;0;Centro ;Imprese private
41573;0;Sud & Isole;Imprese private
41574;0;Sud & Isole;Imprese private
41575;1;Centro ;Imprese private
41576;0;Centro ;Imprese private
41577;0;Centro ;Imprese private
41578;0;Nord;Imprese private
41579;0;Centro ;Imprese private
41580;0;Nord;Imprese private
41581;0;Nord;Imprese private
41582;0;Nord;Imprese private
41583;0;Centro ;Artigianato e piccole imprese
41584;0;Centro ;Artigianato e piccole imprese
41585;0;Nord;Imprese private
41586;0;Nord;Imprese private
41587;0;Nord;Artigianato e piccole imprese
41588;0;Centro ;Imprese private
41589;1;Sud & Isole;Imprese private
41590;0;Sud & Isole;Imprese private
41591;0;Nord;Imprese private
41592;0;Nord;Imprese private
41593;0;Nord;Artigianato e piccole imprese
41594;1;Centro ;Imprese private
41595;0;Nord;Imprese private
41596;0;Nord;Artigianato e piccole imprese
41597;0;Sud & Isole;Artigianato e piccole imprese
41598;0;Nord;Artigianato e piccole imprese
41599;0;Nord;Imprese private
41600;0;Nord;Artigianato e piccole imprese
41601;0;Centro ;Artigianato e piccole imprese
41602;0;Nord;Imprese private
41603;0;Sud & Isole;Imprese private
41604;0;Centro ;Imprese private
41605;0;Nord;Imprese private
41606;0;Nord;Imprese private
41607;0;Nord;Imprese private
41608;0;Centro ;Imprese private
41609;0;Sud & Isole;Imprese private
41610;1;Sud & Isole;Imprese private
41611;0;Nord;Imprese private
41612;0;Sud & Isole;Imprese private
41613;0;Sud & Isole;Imprese private
41614;0;Centro ;Imprese private
41615;1;Nord;Imprese private
41616;0;Nord;Imprese private
41617;0;Sud & Isole;Imprese private
41618;0;Sud & Isole;Imprese private
41619;0;Nord;Artigianato e piccole imprese
41620;0;Centro ;Artigianato e piccole imprese
41621;0;Nord;Imprese private
41622;0;Centro ;Artigianato e piccole imprese
41623;0;Nord;Imprese private
41624;0;Nord;Imprese private
41625;0;Nord;Imprese private
41626;0;Sud & Isole;Artigianato e piccole imprese
41627;0;Centro ;Artigianato e piccole imprese
41628;0;Nord;Imprese private
41629;1;Centro ;Imprese private
41630;0;Centro ;Imprese private
41631;0;Sud & Isole;Imprese private
41632;0;Centro ;Imprese private
41633;0;Centro ;Imprese private
41634;0;Sud & Isole;Imprese private
41635;1;Sud & Isole;Imprese private
41636;0;Nord;Imprese private
41637;0;Sud & Isole;Imprese private
41638;0;Sud & Isole;Imprese private
41639;0;Sud & Isole;Imprese private
41640;0;Centro ;Imprese private
41641;0;Centro ;Imprese private
41642;0;Sud & Isole;Imprese private
41643;1;Nord;Imprese private
41644;0;Sud & Isole;Imprese private
41645;0;Sud & Isole;Imprese private
41646;0;Centro ;Imprese private
41647;0;Centro ;Artigianato e piccole imprese
41648;0;Sud & Isole;Imprese private
41649;0;Sud & Isole;Imprese private
41650;0;Nord;Imprese private
41651;0;Nord;Imprese private
41652;0;Centro ;Imprese private
41653;0;Nord;Imprese private
41654;0;Nord;Imprese private
41655;0;Sud & Isole;Imprese private
41656;0;Nord;Artigianato e piccole imprese
41657;1;Nord;Imprese private
41658;1;Sud & Isole;Imprese private
41659;1;Nord;Imprese private
41660;0;Nord;Imprese private
41661;0;Sud & Isole;Artigianato e piccole imprese
41662;0;Nord;Artigianato e piccole imprese
41663;0;Sud & Isole;Imprese private
41664;0;Nord;Artigianato e piccole imprese
41665;0;Centro ;Imprese private
41666;0;Sud & Isole;Imprese private
41667;0;Sud & Isole;Imprese private
41668;1;Centro ;Imprese private
41669;0;Nord;Imprese private
41670;0;Centro ;Imprese private
41671;0;Nord;Imprese private
41672;1;Nord;Imprese private
41673;0;Nord;Imprese private
41674;0;Sud & Isole;Artigianato e piccole imprese
41675;0;Nord;Artigianato e piccole imprese
41676;0;Sud & Isole;Artigianato e piccole imprese
41677;0;Sud & Isole;Artigianato e piccole imprese
41678;0;Centro ;Imprese private
41679;1;Sud & Isole;Imprese private
41680;1;Nord;Imprese private
41681;1;Centro ;Imprese private
41682;0;Nord;Imprese private
41683;0;Nord;Imprese private
41684;0;Nord;Imprese private
41685;0;Centro ;Artigianato e piccole imprese
41686;0;Sud & Isole;Imprese private
41687;0;Nord;Artigianato e piccole imprese
41688;0;Centro ;Imprese private
41689;0;Nord;Imprese private
41690;0;Nord;Artigianato e piccole imprese
41691;0;Centro ;Imprese private
41692;0;Nord;Imprese private
41693;0;Nord;Imprese private
41694;0;Centro ;Artigianato e piccole imprese
41695;1;Nord;Imprese private
41696;1;Centro ;Imprese private
41697;0;Centro ;Imprese private
41698;0;Centro ;Imprese private
41699;0;Sud & Isole;Artigianato e piccole imprese
41700;0;Centro ;Imprese private
41701;0;Centro ;Imprese private
41702;0;Nord;Imprese private
41703;0;Centro ;Artigianato e piccole imprese
41704;0;Sud & Isole;Imprese private
41705;1;Centro ;Imprese private
41706;0;Nord;Imprese private
41707;0;Sud & Isole;Imprese private
41708;0;Sud & Isole;Imprese private
41709;0;Centro ;Artigianato e piccole imprese
41710;0;Centro ;Imprese private
41711;0;Sud & Isole;Imprese private
41712;0;Centro ;Imprese private
41713;1;Centro ;Imprese private
41714;0;Nord;Imprese private
41715;0;Centro ;Imprese private
41716;0;Nord;Imprese private
41717;1;Nord;Imprese private
41718;0;Nord;Artigianato e piccole imprese
41719;0;Sud & Isole;Artigianato e piccole imprese
41720;0;Sud & Isole;Imprese private
41721;0;Nord;Artigianato e piccole imprese
41722;1;Nord;Imprese private
41723;0;Centro ;Artigianato e piccole imprese
41724;0;Nord;Imprese private
41725;0;Sud & Isole;Imprese private
41726;0;Sud & Isole;Imprese private
41727;0;Sud & Isole;Imprese private
41728;0;Centro ;Artigianato e piccole imprese
41729;0;Nord;Artigianato e piccole imprese
41730;0;Nord;Imprese private
41731;0;Centro ;Imprese private
41732;0;Centro ;Imprese private
41733;1;Nord;Imprese private
41734;1;Sud & Isole;Imprese private
41735;0;Sud & Isole;Imprese private
41736;1;Sud & Isole;Imprese private
41737;1;Sud & Isole;Imprese private
41738;0;Nord;Imprese private
41739;0;Nord;Imprese private
41740;0;Nord;Imprese private
41741;0;Nord;Imprese private
41742;0;Nord;Artigianato e piccole imprese
41743;0;Centro ;Imprese private
41744;0;Nord;Imprese private
41745;0;Nord;Imprese private
41746;1;Sud & Isole;Imprese private
41747;0;Centro ;Artigianato e piccole imprese
41748;0;Sud & Isole;Imprese private
41749;0;Centro ;Artigianato e piccole imprese
41750;0;Sud & Isole;Imprese private
41751;0;Centro ;Imprese private
41752;0;Nord;Imprese private
41753;0;Centro ;Imprese private
41754;0;Centro ;Artigianato e piccole imprese
41755;0;Sud & Isole;Imprese private
41756;0;Sud & Isole;Imprese private
41757;0;Centro ;Imprese private
41758;0;Nord;Artigianato e piccole imprese
41759;0;Nord;Imprese private
41760;1;Sud & Isole;Imprese private
41761;0;Nord;Imprese private
41762;0;Sud & Isole;Imprese private
41763;0;Nord;Imprese private
41764;1;Centro ;Imprese private
41765;0;Sud & Isole;Imprese private
41766;0;Sud & Isole;Imprese private
41767;0;Nord;Imprese private
41768;0;Centro ;Imprese private
41769;0;Centro ;Imprese private
41770;0;Centro ;Imprese private
41771;1;Centro ;Artigianato e piccole imprese
41772;0;Centro ;Artigianato e piccole imprese
41773;1;Centro ;Imprese private
41774;0;Centro ;Imprese private
41775;0;Sud & Isole;Imprese private
41776;0;Sud & Isole;Imprese private
41777;0;Sud & Isole;Imprese private
41778;0;Centro ;Artigianato e piccole imprese
41779;1;Nord;Imprese private
41780;0;Nord;Imprese private
41781;0;Centro ;Artigianato e piccole imprese
41782;0;Centro ;Imprese private
41783;0;Nord;Artigianato e piccole imprese
41784;0;Centro ;Imprese private
41785;0;Nord;Artigianato e piccole imprese
41786;1;Sud & Isole;Imprese private
41787;0;Centro ;Imprese private
41788;1;Centro ;Imprese private
41789;1;Centro ;Imprese private
41790;0;Centro ;Imprese private
41791;0;Centro ;Imprese private
41792;0;Nord;Imprese private
41793;0;Nord;Imprese private
41794;0;Nord;Artigianato e piccole imprese
41795;1;Sud & Isole;Imprese private
41796;0;Sud & Isole;Imprese private
41797;0;Nord;Imprese private
41798;1;Nord;Artigianato e piccole imprese
41799;1;Sud & Isole;Imprese private
41800;1;Centro ;Imprese private
41801;0;Sud & Isole;Imprese private
41802;0;Sud & Isole;Imprese private
41803;0;Sud & Isole;Artigianato e piccole imprese
41804;0;Centro ;Artigianato e piccole imprese
41805;0;Centro ;Imprese private
41806;0;Centro ;Imprese private
41807;1;Centro ;Imprese private
41808;0;Sud & Isole;Imprese private
41809;0;Nord;Imprese private
41810;0;Nord;Imprese private
41811;1;Centro ;Imprese private
41812;1;Centro ;Imprese private
41813;1;Sud & Isole;Imprese private
41814;0;Sud & Isole;Imprese private
41815;0;Sud & Isole;Imprese private
41816;1;Sud & Isole;Imprese private
41817;0;Sud & Isole;Imprese private
41818;0;Centro ;Imprese private
41819;0;Nord;Imprese private
41820;0;Nord;Imprese private
41821;0;Sud & Isole;Imprese private
41822;0;Sud & Isole;Imprese private
41823;0;Nord;Imprese private
41824;0;Nord;Imprese private
41825;0;Nord;Imprese private
41826;0;Nord;Artigianato e piccole imprese
41827;0;Nord;Imprese private
41828;0;Nord;Imprese private
41829;0;Sud & Isole;Imprese private
41830;0;Sud & Isole;Imprese private
41831;0;Centro ;Artigianato e piccole imprese
41832;0;Nord;Imprese private
41833;0;Sud & Isole;Imprese private
41834;1;Nord;Imprese private
41835;0;Nord;Imprese private
41836;0;Sud & Isole;Imprese private
41837;0;Sud & Isole;Imprese private
41838;1;Sud & Isole;Imprese private
41839;1;Sud & Isole;Imprese private
41840;0;Sud & Isole;Imprese private
41841;1;Sud & Isole;Imprese private
41842;0;Sud & Isole;Artigianato e piccole imprese
41843;0;Nord;Imprese private
41844;0;Nord;Artigianato e piccole imprese
41845;1;Sud & Isole;Imprese private
41846;0;Centro ;Artigianato e piccole imprese
41847;0;Nord;Imprese private
41848;0;Centro ;Finanzarie
41849;0;Centro ;Artigianato e piccole imprese
41850;1;Sud & Isole;Imprese private
41851;0;Sud & Isole;Imprese private
41852;0;Nord;Artigianato e piccole imprese
41853;0;Nord;Artigianato e piccole imprese
41854;0;Nord;Artigianato e piccole imprese
41855;0;Nord;Imprese private
41856;0;Nord;Finanzarie
41857;0;Nord;Imprese private
41858;0;Sud & Isole;Imprese private
41859;0;Sud & Isole;Imprese private
41860;0;Nord;Imprese private
41861;0;Nord;Imprese private
41862;0;Nord;Imprese private
41863;0;Centro ;Imprese private
41864;0;Centro ;Imprese private
41865;1;Centro ;Artigianato e piccole imprese
41866;0;Sud & Isole;Imprese private
41867;0;Nord;Imprese private
41868;0;Sud & Isole;Imprese private
41869;1;Sud & Isole;Imprese private
41870;0;Nord;Imprese private
41871;0;Centro ;Artigianato e piccole imprese
41872;0;Sud & Isole;Imprese private
41873;0;Sud & Isole;Imprese private
41874;1;Nord;Imprese private
41875;1;Sud & Isole;Imprese private
41876;0;Nord;Imprese private
41877;0;Centro ;Imprese private
41878;0;Sud & Isole;Imprese private
41879;0;Nord;Imprese private
41880;0;Nord;Imprese private
41881;0;Nord;Imprese private
41882;0;Nord;Imprese private
41883;0;Centro ;Artigianato e piccole imprese
41884;0;Centro ;Imprese private
41885;0;Sud & Isole;Artigianato e piccole imprese
41886;0;Nord;Imprese private
41887;1;Sud & Isole;Imprese private
41888;0;Sud & Isole;Imprese private
41889;0;Centro ;Imprese private
41890;0;Nord;Artigianato e piccole imprese
41891;0;Centro ;Imprese private
41892;1;Nord;Imprese private
41893;0;Nord;Imprese private
41894;0;Sud & Isole;Imprese private
41895;0;Sud & Isole;Imprese private
41896;0;Nord;Imprese private
41897;0;Centro ;Imprese private
41898;0;Sud & Isole;Imprese private
41899;0;Sud & Isole;Artigianato e piccole imprese
41900;0;Centro ;Imprese private
41901;0;Sud & Isole;Imprese private
41902;0;Nord;Imprese private
41903;1;Sud & Isole;Imprese private
41904;0;Sud & Isole;Imprese private
41905;1;Nord;Artigianato e piccole imprese
41906;1;Nord;Imprese private
41907;0;Centro ;Artigianato e piccole imprese
41908;0;Nord;Artigianato e piccole imprese
41909;0;Sud & Isole;Imprese private
41910;0;Nord;Artigianato e piccole imprese
41911;0;Centro ;Imprese private
41912;0;Centro ;Artigianato e piccole imprese
41913;0;Sud & Isole;Imprese private
41914;0;Centro ;Imprese private
41915;0;Nord;Artigianato e piccole imprese
41916;0;Sud & Isole;Imprese private
41917;0;Sud & Isole;Imprese private
41918;0;Centro ;Imprese private
41919;1;Sud & Isole;Imprese private
41920;0;Centro ;Imprese private
41921;0;Sud & Isole;Imprese private
41922;0;Centro ;Imprese private
41923;1;Centro ;Imprese private
41924;1;Sud & Isole;Imprese private
41925;0;Centro ;Imprese private
41926;0;Centro ;Imprese private
41927;0;Nord;Artigianato e piccole imprese
41928;0;Centro ;Imprese private
41929;0;Nord;Artigianato e piccole imprese
41930;0;Centro ;Imprese private
41931;0;Centro ;Imprese private
41932;0;Nord;Imprese private
41933;0;Nord;Imprese private
41934;0;Sud & Isole;Imprese private
41935;0;Centro ;Artigianato e piccole imprese
41936;0;Nord;Imprese private
41937;0;Nord;Imprese private
41938;1;Centro ;Imprese private
41939;1;Sud & Isole;Imprese private
41940;0;Sud & Isole;Artigianato e piccole imprese
41941;0;Centro ;Imprese private
41942;0;Centro ;Imprese private
41943;1;Sud & Isole;Imprese private
41944;0;Nord;Imprese private
41945;0;Nord;Imprese private
41946;0;Nord;Artigianato e piccole imprese
41947;0;Nord;Imprese private
41948;0;Sud & Isole;Artigianato e piccole imprese
41949;0;Centro ;Imprese private
41950;0;Nord;Imprese private
41951;0;Nord;Imprese private
41952;0;Nord;Imprese private
41953;0;Centro ;Imprese private
41954;0;Nord;Imprese private
41955;0;Centro ;Imprese private
41956;0;Nord;Imprese private
41957;0;Sud & Isole;Imprese private
41958;1;Sud & Isole;Imprese private
41959;0;Sud & Isole;Imprese private
41960;0;Nord;Imprese private
41961;0;Sud & Isole;Imprese private
41962;0;Sud & Isole;Artigianato e piccole imprese
41963;0;Sud & Isole;Imprese private
41964;1;Nord;Artigianato e piccole imprese
41965;0;Nord;Imprese private
41966;0;Nord;Artigianato e piccole imprese
